timestamp;X;Y;Z
0.15129876136779785;-0.009379715147861227;0.00036792831920852886;-0.011946899137339755
0.15129876136779785;-0.009297057022767237;0.00036913752281940383;-0.011948002632447748
0.15129876136779785;-0.009216116625271935;0.00037032159782975766;-0.011949083195531679
0.15129876136779785;-0.009136858259157374;0.0003714810664453477;-0.011950141303299947
0.15129876136779785;-0.009059246969948552;0.00037261644001485917;-0.011951177422412007
0.15129876136779785;-0.008983248529557897;0.0003737282192601588;-0.011952192009817657
0.1522996425628662;-0.0089088294211951;0.0003748168944975209;-0.011953185512969774
0.1522996425628662;-0.00883595682458594;0.00037588294585389956;-0.011954158370022576
0.1522996425628662;-0.008764598601497954;0.0003769268434786777;-0.011955111010024949
0.1522996425628662;-0.008694723281566862;0.0003779490477510115;-0.011956043853109659
0.1522996425628662;-0.008626300048417516;0.0003789500094828666;-0.011956957310678654
0.1522996425628662;-0.00855929872607327;0.0003799301701178353;-0.011957851785584485
0.1522996425628662;-0.008493689765647836;0.00038088996192582126;-0.011958727672307986
0.1522996425628662;-0.008429444232313558;0.0003818298081936797;-0.011959585357132235
0.1522996425628662;-0.008366533792540688;0.00038275012341189475;-0.011960425218312922
0.1522996425628662;-0.008304930701601695;0.0003836513134573773;-0.011961247626245165
0.1522996425628662;-0.008244607791335297;0.00038453377577246547;-0.011962052943626855
0.1522996425628662;-0.008185538458164804;0.0003853978995402039;-0.01196284152561862
0.1522996425628662;-0.00812769665136541;0.0003862440658559811;-0.01196361372000046
0.1522996425628662;-0.008071056861575297;0.0003870726478956002;-0.011964369867325114
0.1522996425628662;-0.00801559410954554;0.00038788401107985634;-0.011965110301068258
0.1522996425628662;-0.007961283935123749;0.00038867851323569466;-0.011965835347775577
0.1522996425628662;-0.007908102386466689;0.0003894565047540188;-0.011966545327206767
0.1522996425628662;-0.002897816728959779;-8.796997544839082e-07;-0.0009533924479364405
0.1522996425628662;-0.0024309088376195664;-3.294051849237541e-05;-3.01891638774759e-05
0.152862548828125;-0.008298574018262322;0.0011438316361879705;-0.014638877033708225
0.152862548828125;-0.008746254703254047;0.001243212557033867;-0.015865320957796122
0.152862548828125;-0.008740002185137208;0.0012521622703279;-0.0159686731883032
0.152862548828125;-0.00869656477271993;0.001253510031557057;-0.015977762976159417
0.152862548828125;-0.008650898452762026;0.0012542074120469812;-0.015978933297025714
0.152862548828125;-0.008605918316561864;0.0012548380685913829;-0.015979430521938957
0.152862548828125;-0.008561850861411143;0.0012554512359411814;-0.015979862966565613
0.15386366844177246;-0.008518697325912417;0.0012560512931183388;-0.015980281855104497
0.15386366844177246;-0.007482336906207709;0.0004689570785927304;-0.012309408953680753
0.15484619140625;-0.007357568889669333;0.0004034586371687476;-0.012001848851561229
0.15484619140625;-0.00731009014119826;0.00039850734879691885;-0.011976538573333653
0.15484619140625;-0.007269866829817499;0.0003986260426964001;-0.011974905229069868
0.15484619140625;-0.007231005500182883;0.00039915912472825366;-0.0119752487333712
0.15544509887695312;-0.007192995903944524;0.0003997161125659764;-0.011975748154429958
0.15544509887695312;-0.00715577989471175;0.00040026446153870526;-0.011976250881098558
0.15644526481628418;-0.007119337586465647;0.0004008016616062251;-0.011976744308966763
0.15644526481628418;-0.008077756123244989;0.0011890094897125847;-0.01564851028074815
0.15644526481628418;-0.008126201964934156;0.0012555984017342645;-0.015956944870136592
0.15644526481628418;-0.008450480082754747;0.001286833180302904;-0.015986115711056265
0.15644526481628418;-0.008791252598802;0.0013145679607497903;-0.015991781517791646
0.15644526481628418;-0.0087753578105467;0.0013162714433229972;-0.015992403585953656
0.15728759765625;-0.008730454934634549;0.0013158032620657013;-0.015992599320718125
0.1582810878753662;-0.008684023013790745;0.0013151655277505595;-0.015992756293471463
0.1582810878753662;-0.008638349365754722;0.0013145260002856236;-0.01599290709248436
0.1582810878753662;-0.008593607525445291;0.0013138985002031916;-0.015993054513368958
0.1592543125152588;-0.008890967357975926;0.0013861560105482944;-0.015990667073040424
0.16024446487426758;-0.009549740427035477;0.0015422857489385726;-0.015983327462181025
0.16024446487426758;-0.010221186393478805;0.0017166610231213308;-0.015972982113595158
0.16024446487426758;-0.01087630256663362;0.0018995079033910902;-0.015960102641184994
0.16024446487426758;-0.0115075225317582;0.0020826014606385047;-0.015952599415962644
0.1612553596496582;-0.01212513480786205;0.0022652485822163733;-0.01595308374004758
0.16228103637695312;-0.0064509545478379365;0.0011753734829973595;-0.0012690154109472294
0.16283202171325684;-0.006220560897296529;0.0010580470704414698;-3.611308218223904e-05
0.1638035774230957;-0.012394232766315863;0.0022016574051457287;-0.014617220170185111
0.1638035774230957;-0.01278909144730453;0.002278175184934861;-0.0158418098079246
0.16480398178100586;-0.013060247377328096;0.0022589253687435203;-0.015941531686660033
